,player_id,name,current_club_id,current_club_name,country_of_citizenship,country_of_birth,city_of_birth,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,agent_name,contract_expiration_date,current_club_domestic_competition_id,first_name,last_name,player_code,image_url,last_season,url
13290,209019,Kenny Saief,58,Rsc Anderlecht,United States,United States,"Panama City, Florida  ",1993-12-17,Attack,Right Winger,Left,176,700000.0,3500000.0,Scoutpush by Dudu Dahan,2024-06-30,BE1,Kenny,Saief,kenny-saief,https://img.a.transfermarkt.technology/portrait/header/209019-1671107335.png?lm=1,2018,https://www.transfermarkt.co.uk/kenny-saief/profil/spieler/209019
13291,45832,Ivan Santini,58,Rsc Anderlecht,Croatia,Jugoslawien (SFR),Zadar  ,1989-05-21,Attack,Centre-Forward,Right,190,750000.0,5000000.0,GreenField,2024-06-30,BE1,Ivan,Santini,ivan-santini,https://img.a.transfermarkt.technology/portrait/header/45832-1613679952.jpg?lm=1,2018,https://www.transfermarkt.co.uk/ivan-santini/profil/spieler/45832
13293,49802,Ivan Obradovic,58,Rsc Anderlecht,Serbia,Jugoslawien (SFR),Obrenovac  ,1988-07-25,Defender,Left-Back,Left,181,200000.0,5000000.0,World of Soccer,,BE1,Ivan,Obradovic,ivan-obradovic,https://img.a.transfermarkt.technology/portrait/header/49802-1487762650.jpg?lm=1,2018,https://www.transfermarkt.co.uk/ivan-obradovic/profil/spieler/49802
13294,401979,Abdoul Karim Danté,58,Rsc Anderlecht,Mali,,,1998-10-29,Defender,Centre-Back,Right,182,175000.0,400000.0,TJC Recruitment Agency,,BE1,Abdoul Karim,Danté,abdoul-karim-dante,https://img.a.transfermarkt.technology/portrait/header/401979-1660895954.jpg?lm=1,2018,https://www.transfermarkt.co.uk/abdoul-karim-dante/profil/spieler/401979
13295,272706,James Lawrence,58,Rsc Anderlecht,Wales,England,Henley-on-Thames  ,1992-08-22,Defender,Centre-Back,Left,188,800000.0,1500000.0,,,BE1,James,Lawrence,james-lawrence,https://img.a.transfermarkt.technology/portrait/header/272706-1566455871.jpg?lm=1,2018,https://www.transfermarkt.co.uk/james-lawrence/profil/spieler/272706
13296,179896,Antonio Milic,58,Rsc Anderlecht,Croatia,Croatia,Split  ,1994-03-10,Defender,Centre-Back,Left,190,1500000.0,3000000.0,TTMA,2026-06-30,BE1,Antonio,Milic,antonio-milic,https://img.a.transfermarkt.technology/portrait/header/179896-1671294208.png?lm=1,2018,https://www.transfermarkt.co.uk/antonio-milic/profil/spieler/179896
13297,365450,Ilias Moutha-Sebtaoui,58,Rsc Anderlecht,Belgium,Belgium,Brussel  ,1999-04-01,Goalkeeper,,Right,188,50000.0,100000.0,,2023-06-30,BE1,Ilias,Moutha-Sebtaoui,ilias-moutha-sebtaoui,https://img.a.transfermarkt.technology/portrait/header/365450-1608790829.jpg?lm=1,2018,https://www.transfermarkt.co.uk/ilias-moutha-sebtaoui/profil/spieler/365450
13298,182557,Boy de Jong,58,Rsc Anderlecht,Netherlands,Netherlands,Voorburg  ,1994-04-10,Goalkeeper,,Right,182,,200000.0,V4S,,BE1,Boy,de Jong,boy-de-jong,https://img.a.transfermarkt.technology/portrait/header/182557-1447858732.jpg?lm=1,2018,https://www.transfermarkt.co.uk/boy-de-jong/profil/spieler/182557
13312,339601,Ibrahima Sory Bah,2861,Kv Oostende,Guinea,Guinea,Sangarédi  ,1999-01-01,Attack,Right Winger,Right,173,100000.0,250000.0,,,BE1,Ibrahima Sory,Bah,ibrahima-sory-bah,https://img.a.transfermarkt.technology/portrait/header/339601-1500892416.jpg?lm=1,2018,https://www.transfermarkt.co.uk/ibrahima-sory-bah/profil/spieler/339601
13314,89647,Amin Nouri,2861,Kv Oostende,Norway,Norway,Oslo  ,1990-01-10,Defender,Left-Back,Right,180,100000.0,700000.0,,,BE1,Amin,Nouri,amin-nouri,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2018,https://www.transfermarkt.co.uk/amin-nouri/profil/spieler/89647
13315,20587,Nicolas Lombaerts,2861,Kv Oostende,Belgium,Belgium,Brugge  ,1985-03-20,Defender,Centre-Back,Left,188,200000.0,10000000.0,Santosh Verhulst,,BE1,Nicolas,Lombaerts,nicolas-lombaerts,https://img.a.transfermarkt.technology/portrait/header/20587-1536244273.jpg?lm=1,2018,https://www.transfermarkt.co.uk/nicolas-lombaerts/profil/spieler/20587
13316,168943,Bojan Nastic,2861,Kv Oostende,Bosnia-Herzegovina,Bosnia-Herzegovina,Vlasenica  ,1994-07-06,Defender,Centre-Back,Left,182,550000.0,1500000.0,,2024-06-30,BE1,Bojan,Nastic,bojan-nastic,https://img.a.transfermarkt.technology/portrait/header/168943-1586674643.png?lm=1,2018,https://www.transfermarkt.co.uk/bojan-nastic/profil/spieler/168943
13317,124180,Zarko Tomasevic,2861,Kv Oostende,Montenegro,Jugoslawien (SFR),Pljevlja  ,1990-02-22,Defender,Centre-Back,Left,190,500000.0,1500000.0,Zarko Pelicic,,BE1,Zarko,Tomasevic,zarko-tomasevic,https://img.a.transfermarkt.technology/portrait/header/124180-1615747744.png?lm=1,2018,https://www.transfermarkt.co.uk/zarko-tomasevic/profil/spieler/124180
13319,331553,Thomas De Bie,2861,Kv Oostende,Belgium,,,1997-01-29,Goalkeeper,,,182,,100000.0,,2023-06-30,BE1,Thomas,De Bie,thomas-de-bie,https://img.a.transfermarkt.technology/portrait/header/331553-1500891935.jpg?lm=1,2018,https://www.transfermarkt.co.uk/thomas-de-bie/profil/spieler/331553
13323,354114,Urho Nissilä,3508,Sv Zulte Waregem,Finland,Finland,Kuopio  ,1996-04-04,Attack,Attacking Midfield,Both,172,400000.0,450000.0,Ballex,,BE1,Urho,Nissilä,urho-nissila,https://img.a.transfermarkt.technology/portrait/header/354114-1618838645.jpg?lm=1,2018,https://www.transfermarkt.co.uk/urho-nissila/profil/spieler/354114
13324,42704,Gertjan De Mets,3508,Sv Zulte Waregem,Belgium,Belgium,Brugge  ,1987-04-02,Midfield,Defensive Midfield,Right,176,,1200000.0,,,BE1,Gertjan,De Mets,gertjan-de-mets,https://img.a.transfermarkt.technology/portrait/header/42704-1487770629.jpg?lm=1,2018,https://www.transfermarkt.co.uk/gertjan-de-mets/profil/spieler/42704
13325,218233,Fredrik Jensen,3508,Sv Zulte Waregem,Norway,Norway,Skien  ,1993-05-18,Midfield,Defensive Midfield,Right,186,350000.0,1000000.0,TPSportManagement,2023-12-31,BE1,Fredrik,Jensen,fredrik-jensen,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2018,https://www.transfermarkt.co.uk/fredrik-jensen/profil/spieler/218233
13326,271227,Ben Reichert,3508,Sv Zulte Waregem,Israel,Israel,Ramat HaSharon  ,1994-03-04,Midfield,Central Midfield,Right,180,150000.0,350000.0,BG Sports,,BE1,Ben,Reichert,ben-reichert,https://img.a.transfermarkt.technology/portrait/header/271227-1500563009.jpg?lm=1,2018,https://www.transfermarkt.co.uk/ben-reichert/profil/spieler/271227
13327,203360,Bryan Verboom,3508,Sv Zulte Waregem,Belgium,Belgium,Brussel  ,1992-01-30,Defender,Left-Back,Left,176,,1500000.0,Soccer-Solutions,,BE1,Bryan,Verboom,bryan-verboom,https://img.a.transfermarkt.technology/portrait/header/203360-1600584840.jpg?lm=1,2018,https://www.transfermarkt.co.uk/bryan-verboom/profil/spieler/203360
13328,654551,Jonas Taillieu,3508,Sv Zulte Waregem,Belgium,Belgium,Izegem  ,1999-05-14,Defender,Centre-Back,,0,,,,2024-06-30,BE1,Jonas,Taillieu,jonas-taillieu,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2018,https://www.transfermarkt.co.uk/jonas-taillieu/profil/spieler/654551
13329,26751,Johan Björdal,3508,Sv Zulte Waregem,Norway,Norway,Egersund  ,1986-05-05,Defender,Centre-Back,Right,188,,1000000.0,,,BE1,Johan,Björdal,johan-bjordal,https://img.a.transfermarkt.technology/portrait/header/26751-1532350384.jpg?lm=1,2018,https://www.transfermarkt.co.uk/johan-bjordal/profil/spieler/26751
13330,4377,Thomas Buffel,3508,Sv Zulte Waregem,Belgium,Belgium,Brugge  ,1981-02-19,Attack,Right Winger,Right,175,,6500000.0,PROFI-MANAGEMENT,,BE1,Thomas,Buffel,thomas-buffel,https://img.a.transfermarkt.technology/portrait/header/4377-1478246453.jpg?lm=1,2018,https://www.transfermarkt.co.uk/thomas-buffel/profil/spieler/4377
13331,252661,Arnold Garita,172,Rsc Charleroi,Cameroon,Cameroon,Douala  ,1995-06-18,Attack,Centre-Forward,Right,186,650000.0,650000.0,AMS CONSULTING,,BE1,Arnold,Garita,arnold-garita,https://img.a.transfermarkt.technology/portrait/header/252661-1656605906.png?lm=1,2018,https://www.transfermarkt.co.uk/arnold-garita/profil/spieler/252661
13372,597223,Jean Marco Toualy,601,Kv Kortrijk,Cote d'Ivoire,,,1999-02-26,Attack,Left Winger,,171,150000.0,200000.0,,2023-06-30,BE1,Jean Marco,Toualy,jean-marco-toualy,https://img.a.transfermarkt.technology/portrait/header/597223-1532350807.jpg?lm=1,2018,https://www.transfermarkt.co.uk/jean-marco-toualy/profil/spieler/597223
13373,584247,Liam Prez,601,Kv Kortrijk,Belgium,,,2000-08-31,Attack,Attacking Midfield,,0,,,,,BE1,Liam,Prez,liam-prez,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2018,https://www.transfermarkt.co.uk/liam-prez/profil/spieler/584247
13374,452309,Medjon Hoxha,601,Kv Kortrijk,Kosovo,Germany,Hemer   ,1999-07-27,Midfield,Central Midfield,Right,180,,150000.0,,,BE1,Medjon,Hoxha,medjon-hoxha,https://img.a.transfermarkt.technology/portrait/header/452309-1500563876.jpg?lm=1,2018,https://www.transfermarkt.co.uk/medjon-hoxha/profil/spieler/452309
13375,36586,Bennard Kumordzi,601,Kv Kortrijk,Ghana,Ghana,Accra  ,1985-03-21,Midfield,Defensive Midfield,Both,187,,2500000.0,,,BE1,Bennard,Kumordzi,bennard-kumordzi,https://img.a.transfermarkt.technology/portrait/header/36586-1478246211.jpg?lm=1,2018,https://www.transfermarkt.co.uk/bennard-kumordzi/profil/spieler/36586
13377,603541,Alioune Camara,601,Kv Kortrijk,Senegal,Senegal,Dakar  ,1997-08-09,Defender,Centre-Back,,195,,100000.0,SGNSFC IYANE,,BE1,Alioune,Camara,alioune-camara,https://img.a.transfermarkt.technology/portrait/header/603541-1563719884.jpg?lm=1,2018,https://www.transfermarkt.co.uk/alioune-camara/profil/spieler/603541
13379,343055,Jarno De Smet,601,Kv Kortrijk,Belgium,Belgium,Asse  ,1999-02-05,Goalkeeper,,Left,187,100000.0,250000.0,Cherry Sports,2023-06-30,BE1,Jarno,De Smet,jarno-de-smet,https://img.a.transfermarkt.technology/portrait/header/343055-1611943238.jpg?lm=1,2018,https://www.transfermarkt.co.uk/jarno-de-smet/profil/spieler/343055
13384,73912,Kanu,601,Kv Kortrijk,Brazil,Brazil,"Barueri, São Paulo  ",1987-09-23,Attack,Attacking Midfield,Left,190,,2500000.0,,,BE1,,Kanu,kanu,https://img.a.transfermarkt.technology/portrait/header/73912-1532350744.jpg?lm=1,2018,https://www.transfermarkt.co.uk/kanu/profil/spieler/73912
13402,105400,Romain Grange,172,Rsc Charleroi,France,France,Châteauroux  ,1988-07-21,Attack,Attacking Midfield,Right,177,200000.0,1000000.0,TTMA,2023-06-30,BE1,Romain,Grange,romain-grange,https://img.a.transfermarkt.technology/portrait/header/105400-1669380472.png?lm=1,2018,https://www.transfermarkt.co.uk/romain-grange/profil/spieler/105400
13403,393255,Thomas Wildemeersch,172,Rsc Charleroi,Belgium,,,2000-01-18,Midfield,Central Midfield,Right,0,,,,2023-06-30,BE1,Thomas,Wildemeersch,thomas-wildemeersch,https://img.a.transfermarkt.technology/portrait/header/393255-1563970179.jpg?lm=1,2018,https://www.transfermarkt.co.uk/thomas-wildemeersch/profil/spieler/393255
13404,597587,Mikaele Falzone,172,Rsc Charleroi,Belgium,Belgium,Brussel  ,2000-05-18,Attack,Left Winger,Left,172,,,Youonegoal,2023-06-30,BE1,Mikaele,Falzone,mikaele-falzone,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2018,https://www.transfermarkt.co.uk/mikaele-falzone/profil/spieler/597587
13405,661367,Mamadou Diarra,172,Rsc Charleroi,Belgium,,,1999-04-18,Defender,Centre-Back,,0,250000.0,,,2023-06-30,BE1,Mamadou,Diarra,mamadou-diarra,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2018,https://www.transfermarkt.co.uk/mamadou-diarra/profil/spieler/661367
13406,8733,Javi Martos,172,Rsc Charleroi,Spain,Spain,Alamedilla  ,1984-01-04,Defender,Centre-Back,Right,181,50000.0,800000.0,,2023-06-30,BE1,Javi,Martos,javi-martos,https://img.a.transfermarkt.technology/portrait/header/8733-1655554289.png?lm=1,2018,https://www.transfermarkt.co.uk/javi-martos/profil/spieler/8733
13407,331574,Valentin Baume,172,Rsc Charleroi,Belgium,,,1997-01-25,Goalkeeper,,,187,100000.0,100000.0,,,BE1,Valentin,Baume,valentin-baume,https://img.a.transfermarkt.technology/portrait/header/331574-1669296586.png?lm=1,2018,https://www.transfermarkt.co.uk/valentin-baume/profil/spieler/331574
13408,332274,Omid Noorafkan,172,Rsc Charleroi,Iran,Iran,"Shahr-e Rey, Tehran  ",1997-04-09,Defender,Left-Back,Left,182,1000000.0,1200000.0,,2023-06-30,BE1,Omid,Noorafkan,omid-noorafkan,https://img.a.transfermarkt.technology/portrait/header/332274-1663310984.png?lm=1,2018,https://www.transfermarkt.co.uk/omid-noorafkan/profil/spieler/332274
13409,342700,Or Inbrum,157,Kaa Gent,Israel,Israel,Kiryat Gat  ,1996-01-12,Attack,Left Winger,,180,150000.0,750000.0,ISCOUT,2023-06-30,BE1,Or,Inbrum,or-inbrum,https://img.a.transfermarkt.technology/portrait/header/342700-1500564175.jpg?lm=1,2018,https://www.transfermarkt.co.uk/or-inbrum/profil/spieler/342700
13410,86055,Parfait Mandanda,172,Rsc Charleroi,DR Congo,France,Nevers  ,1989-11-10,Goalkeeper,,,182,150000.0,1000000.0,,,BE1,Parfait,Mandanda,parfait-mandanda,https://img.a.transfermarkt.technology/portrait/header/86055-1587063561.jpg?lm=1,2018,https://www.transfermarkt.co.uk/parfait-mandanda/profil/spieler/86055
13411,292534,Eric Smith,157,Kaa Gent,Sweden,Sweden,Halmstad  ,1997-01-08,Midfield,Defensive Midfield,Right,192,1200000.0,1500000.0,MD Management,2024-06-30,BE1,Eric,Smith,eric-smith,https://img.a.transfermarkt.technology/portrait/header/292534-1637159878.jpg?lm=1,2018,https://www.transfermarkt.co.uk/eric-smith/profil/spieler/292534
13412,481171,Nathan Rodes,172,Rsc Charleroi,Belgium,Belgium,Etterbeek  ,1997-12-11,Midfield,Central Midfield,Right,191,200000.0,200000.0,SBB Global,2025-06-30,BE1,Nathan,Rodes,nathan-rodes,https://img.a.transfermarkt.technology/portrait/header/481171-1662384962.jpg?lm=1,2018,https://www.transfermarkt.co.uk/nathan-rodes/profil/spieler/481171
13413,469986,Ahmed Mostafa,157,Kaa Gent,Egypt,,,1997-10-21,Attack,Left Winger,Right,173,200000.0,400000.0,,2025-06-30,BE1,Ahmed,Mostafa,ahmed-mostafa,https://img.a.transfermarkt.technology/portrait/header/469986-1532349403.jpg?lm=1,2018,https://www.transfermarkt.co.uk/ahmed-mostafa/profil/spieler/469986
13414,221968,Kosuke Kinoshita,475,Vv St Truiden,Japan,Japan,"Ota, Tokyo  ",1994-10-03,Attack,Centre-Forward,Right,190,350000.0,350000.0,"Universal Sports Japan Ltd,",2024-01-31,BE1,Kosuke,Kinoshita,kosuke-kinoshita,https://img.a.transfermarkt.technology/portrait/header/221968-1456685735.png?lm=1,2018,https://www.transfermarkt.co.uk/kosuke-kinoshita/profil/spieler/221968
13415,166640,Cristian Ceballos,475,Vv St Truiden,Spain,Spain,Santander  ,1992-12-03,Attack,Second Striker,Left,173,200000.0,650000.0,,2024-06-30,BE1,Cristian,Ceballos,cristian-ceballos,https://img.a.transfermarkt.technology/portrait/header/166640-1632060993.png?lm=1,2018,https://www.transfermarkt.co.uk/cristian-ceballos/profil/spieler/166640
13416,15843,Jonathan Legear,475,Vv St Truiden,Belgium,Belgium,Liège  ,1987-04-13,Attack,Right Winger,Right,179,,4000000.0,Invictus Agency,2023-06-30,BE1,Jonathan,Legear,jonathan-legear,https://img.a.transfermarkt.technology/portrait/header/15843-1487770099.jpg?lm=1,2018,https://www.transfermarkt.co.uk/jonathan-legear/profil/spieler/15843
13417,296787,Takahiro Sekine,475,Vv St Truiden,Japan,Japan,"Tsurugashima, Saitama  ",1995-04-19,Midfield,Left Midfield,Right,167,700000.0,1300000.0,Sarcle Co. Ltd.,2023-01-31,BE1,Takahiro,Sekine,takahiro-sekine,https://img.a.transfermarkt.technology/portrait/header/296787-1624983567.jpg?lm=1,2018,https://www.transfermarkt.co.uk/takahiro-sekine/profil/spieler/296787
13418,286503,Yuta Koike,475,Vv St Truiden,Japan,Japan,"Utsunomiya, Tochigi  ",1996-11-06,Defender,Left-Back,Left,170,250000.0,350000.0,KENTA OTSUBO,2024-01-31,BE1,Yuta,Koike,yuta-koike,https://img.a.transfermarkt.technology/portrait/header/286503-1620378995.jpg?lm=1,2018,https://www.transfermarkt.co.uk/yuta-koike/profil/spieler/286503
13419,235863,Thallyson,475,Vv St Truiden,Brazil,,,1991-12-01,Defender,Left-Back,Left,175,300000.0,550000.0,Websoccer do Brasil Ltda,,BE1,,Thallyson,thallyson,https://img.a.transfermarkt.technology/portrait/header/235863-1598165204.png?lm=1,2018,https://www.transfermarkt.co.uk/thallyson/profil/spieler/235863
13420,646376,Franck Bahi,157,Kaa Gent,Guinea,Guinea,Conakry  ,1999-12-20,Defender,Left-Back,Left,180,125000.0,125000.0,World Sports Management Agency,2023-06-30,BE1,Franck,Bahi,franck-bahi,https://img.a.transfermarkt.technology/portrait/header/646376-1621319876.png?lm=1,2018,https://www.transfermarkt.co.uk/franck-bahi/profil/spieler/646376
13433,64535,Orlando Sá,3057,Standard Luttich,Portugal,Portugal,Barcelos  ,1988-05-26,Attack,Centre-Forward,Right,188,,2200000.0,,,BE1,Orlando,Sá,orlando-sa,https://img.a.transfermarkt.technology/portrait/header/64535-1519831198.jpg?lm=1,2018,https://www.transfermarkt.co.uk/orlando-sa/profil/spieler/64535
13504,237846,Edmílson Junior,3057,Standard Luttich,Brazil,Belgium,Liège  ,1994-08-19,Attack,Left Winger,Right,180,5000000.0,7000000.0,Karim Rafiki,2024-06-30,BE1,,Edmílson Junior,edmilson-junior,https://img.a.transfermarkt.technology/portrait/header/237846-1527519946.jpg?lm=1,2018,https://www.transfermarkt.co.uk/edmilson-junior/profil/spieler/237846
13506,102192,Luis Pedro Cavanda,3057,Standard Luttich,Belgium,Angola,Luanda  ,1991-01-02,Defender,Right-Back,Right,180,100000.0,3750000.0,,2023-06-30,BE1,Luis Pedro,Cavanda,luis-pedro-cavanda,https://img.a.transfermarkt.technology/portrait/header/102192-1473587119.jpeg?lm=1,2018,https://www.transfermarkt.co.uk/luis-pedro-cavanda/profil/spieler/102192
13516,216463,Imoh Ezekiel,601,Kv Kortrijk,Nigeria,Nigeria,Lagos  ,1993-10-24,Attack,Centre-Forward,Right,178,200000.0,6000000.0,,,BE1,Imoh,Ezekiel,imoh-ezekiel,https://img.a.transfermarkt.technology/portrait/header/216463-1504014339.png?lm=1,2019,https://www.transfermarkt.co.uk/imoh-ezekiel/profil/spieler/216463
13625,42731,Hervé Kage,601,Kv Kortrijk,DR Congo,Zaire,Kinshasa  ,1989-04-10,Attack,Left Winger,Right,178,150000.0,1500000.0,,,BE1,Hervé,Kage,herve-kage,https://img.a.transfermarkt.technology/portrait/header/42731-1604406500.jpg?lm=1,2019,https://www.transfermarkt.co.uk/herve-kage/profil/spieler/42731
13626,452300,Tyron Ivanof,601,Kv Kortrijk,Belgium,,,1997-07-17,Attack,Attacking Midfield,Right,176,,200000.0,HSM Football Consultancy,,BE1,Tyron,Ivanof,tyron-ivanof,https://img.a.transfermarkt.technology/portrait/header/452300-1500563932.jpg?lm=1,2019,https://www.transfermarkt.co.uk/tyron-ivanof/profil/spieler/452300
13627,94317,Vladimir Kovacevic,601,Kv Kortrijk,Serbia,,,1992-11-11,Defender,Centre-Back,Right,190,400000.0,600000.0,,,BE1,Vladimir,Kovacevic,vladimir-kovacevic,https://img.a.transfermarkt.technology/portrait/header/94317-1596788187.jpg?lm=1,2019,https://www.transfermarkt.co.uk/vladimir-kovacevic/profil/spieler/94317
13628,58890,Gary Kagelmacher,601,Kv Kortrijk,Uruguay,Uruguay,Montevideo  ,1988-04-21,Defender,Centre-Back,Right,183,450000.0,3000000.0,SEG,2023-06-30,BE1,Gary,Kagelmacher,gary-kagelmacher,https://img.a.transfermarkt.technology/portrait/header/58890-1581877844.jpg?lm=1,2019,https://www.transfermarkt.co.uk/gary-kagelmacher/profil/spieler/58890
13630,102679,Clément Tainmont,354,Kv Mechelen,France,France,Valenciennes  ,1986-02-12,Attack,Left Winger,Left,185,100000.0,1000000.0,Creative & Management Group,2023-06-30,BE1,Clément,Tainmont,clement-tainmont,https://img.a.transfermarkt.technology/portrait/header/102679-1487768624.jpg?lm=1,2019,https://www.transfermarkt.co.uk/clement-tainmont/profil/spieler/102679
13631,402043,Mohamed Zeroual,354,Kv Mechelen,Belgium,,,1999-02-27,Attack,Attacking Midfield,,169,,50000.0,,,BE1,Mohamed,Zeroual,mohamed-zeroual,https://img.a.transfermarkt.technology/portrait/header/402043-1484751113.jpg?lm=1,2019,https://www.transfermarkt.co.uk/mohamed-zeroual/profil/spieler/402043
13632,381974,Arno Van Keilegom,354,Kv Mechelen,Belgium,Belgium,Duffel  ,1999-05-27,Attack,Right Winger,Right,178,275000.0,275000.0,Quadrans,2024-06-30,BE1,Arno,Van Keilegom,arno-van-keilegom,https://img.a.transfermarkt.technology/portrait/header/381974-1563970858.jpg?lm=1,2019,https://www.transfermarkt.co.uk/arno-van-keilegom/profil/spieler/381974
13633,434673,Gaétan Bosiers,354,Kv Mechelen,Belgium,Belgium,Wilrijk  ,1999-02-25,Midfield,Central Midfield,Left,175,200000.0,200000.0,Eleven Plus,2023-06-30,BE1,Gaétan,Bosiers,gaetan-bosiers,https://img.a.transfermarkt.technology/portrait/header/434673-1532612352.jpg?lm=1,2019,https://www.transfermarkt.co.uk/gaetan-bosiers/profil/spieler/434673
